FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,118320.00,30000.00,120,8.20,172220.00,20230811
20211231,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,120700.00,34875.00,120,10.50,174375.00,20230811
20211231,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,110470.00,14930.00,120,8.20,149300.00,20230811
20211231,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,167288.80,21243.20,240,8.00,212432.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,96700.00,13400.00,240,7.30,134000.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,105700.00,14400.00,120,7.50,144000.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,166810.00,21190.00,240,8.00,211900.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,61760.00,21840.00,120,8.20,109200.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,162400.00,20700.00,240,7.00,207000.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,113710.00,15290.00,240,8.20,152900.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,171490.00,21710.00,240,9.88,217100.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,118420.00,35580.00,120,8.20,177900.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,146190.00,18900.00,180,8.20,188990.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,150210.00,21490.00,240,7.05,195600.00,20230811
20211231,NCMV,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,220909,CREDITO,BANCO,144997.96,18766.44,180,10.20,187664.40,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,104341.00,14249.00,132,8.50,142490.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,219960.00,58840.00,180,7.70,294200.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,188891.00,22699.00,240,6.90,226990.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,277700.00,32000.00,180,9.30,320000.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,288786.96,123765.76,300,7.30,412552.72,20230811
20211231,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,298795.26,33200.00,280,7.50,331995.26,20230811
20211231,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,148900.00,19200.00,240,7.85,192000.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,87878.35,33500.00,120,8.90,138990.00,20230811
20211231,NCMV,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,186059.30,35550.00,240,7.20,237000.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,180679.00,62030.00,240,9.50,258100.00,20230811
20211231,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,189269.45,50700.00,180,8.00,253500.00,20230811
20211231,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,258598.53,31472.93,300,8.20,305458.56,20230811
20211231,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,248142.40,35170.00,240,8.00,296170.00,20230811
20211231,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,269613.45,67400.00,240,8.30,337000.00,20230811
20211231,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,339256.95,38305.00,300,7.40,377545.00,20230811
20211231,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,152057.60,19550.00,144,8.00,195500.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,201080.00,54120.00,240,7.85,270600.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,168618.40,21390.00,240,8.20,213900.00,20230811
20211231,NCMV,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,39500.00,40000.00,120,10.80,100000.00,20230811
20211231,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,115200.00,46000.00,120,9.99,180000.00,20230811
20211231,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,112452.10,84525.00,120,9.99,215777.10,20230811
20211231,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,170197.80,58452.20,180,7.90,238950.00,20230811
20211231,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,128000.00,53200.00,120,9.99,200000.00,20230811
20211231,NCMV,HUANUCO,HUANUCO,AMARILIS,100102,CMAC HUANCAYO,CMAC,95000.00,30000.00,120,11.35,143800.00,20230811
20211231,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,124200.00,50000.00,120,10.80,193000.00,20230811
20211231,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,120700.00,30500.00,156,9.99,170000.00,20230811
20211231,NCMV,JUNIN,CONCEPCION,CONCEPCION,120201,CMAC HUANCAYO,CMAC,102700.00,13500.00,84,9.99,135000.00,20230811
20211231,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,43490.00,3000.00,120,13.99,84990.00,20230811
20211231,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,28800.00,8000.00,240,13.99,75300.00,20230811
20211231,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,25200.00,11600.00,60,13.99,75300.00,20230811
20211231,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,38400.00,3090.00,180,13.99,79990.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,126820.00,37680.00,240,8.30,188400.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,126310.00,16690.00,240,8.20,166900.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,61760.00,21840.00,120,9.00,109200.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,100300.00,13800.00,180,8.00,138000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,114700.00,15400.00,240,8.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,105100.00,25000.00,300,8.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,50100.00,80000.00,120,8.80,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,79714.00,37386.00,240,8.50,141000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,88100.00,42000.00,60,8.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,105100.00,15000.00,300,8.50,144000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,96900.00,30200.00,300,8.50,151000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,113100.00,17000.00,240,7.80,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,114700.00,15400.00,120,8.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,108100.00,22000.00,185,8.50,154000.00,20230811
20211231,NCMV,CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,CONTINENTAL,BANCO,105200.00,30000.00,240,10.00,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,114700.00,15400.00,180,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,82100.00,45000.00,300,7.35,151000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,126490.00,16710.00,240,7.35,167100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,114700.00,15400.00,240,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,100300.00,13800.00,240,7.50,138000.00,20230811
20211231,NCMV,CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,CONTINENTAL,BANCO,97200.00,29000.00,180,12.20,145000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,95100.00,27900.00,300,7.35,146900.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,243350.00,28750.00,240,7.35,287500.00,20230811
20211231,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CONTINENTAL,BANCO,275390.00,32210.00,300,8.50,323000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,271790.00,31910.00,240,7.35,319100.00,20230811
20211231,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,263433.15,30980.00,300,8.00,309800.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,194849.70,23360.00,240,8.00,233600.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,172218.60,21790.00,240,8.00,217900.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,225710.00,26790.00,240,7.85,267900.00,20230811
20211231,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,196109.80,23500.00,180,8.10,235000.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,172034.60,21041.00,180,8.90,210406.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,227200.00,37700.00,240,7.80,280300.00,20230811
20211231,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,233691.55,28785.10,192,7.90,277865.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,112897.60,14500.00,132,8.90,144990.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,175800.00,60000.00,240,7.90,251200.00,20230811
20211231,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,257578.85,30330.00,240,8.00,303296.00,20230811
20211231,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,162905.10,44120.00,240,8.00,220600.00,20230811
20211231,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,143867.15,18640.00,240,7.90,186400.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,INTERBANK,BANCO,85500.00,44700.00,216,9.80,149000.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,172200.00,58400.00,240,8.53,246000.00,20230811
20211231,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,171858.55,21750.00,240,8.00,217500.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,50840.00,32760.00,180,8.20,109200.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,141940.00,41460.00,240,8.20,207300.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,116503.50,31816.50,156,8.20,172220.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,114938.00,32862.00,240,8.20,171700.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,69900.00,13700.00,120,8.20,109200.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,72680.00,10920.00,240,8.20,109200.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,61760.00,21840.00,240,8.36,109200.00,20230811
20211231,NCMV,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,220909,CREDITO,BANCO,130777.60,17186.40,240,9.70,171864.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,115200.00,31000.00,180,8.00,170100.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,99490.00,13710.00,240,8.20,137100.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,60000.00,21400.00,240,9.00,107000.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,90660.00,28640.00,120,8.75,143200.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,356660.00,62940.00,240,7.49,419600.00,20230811
20211231,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,353600.00,74000.00,120,6.99,427600.00,20230811
20211231,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,223447.70,80363.30,180,8.80,319211.00,20230811
20211231,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,210810.21,74947.24,240,7.70,301157.45,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,383040.00,42560.00,280,6.99,425600.00,20230811
20211231,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,164500.00,55100.00,240,8.00,235000.00,20230811
20211231,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,388840.00,47260.00,240,6.99,436100.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,347179.20,86794.80,240,6.99,433974.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,325600.00,60000.00,240,7.10,385600.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,348880.00,87220.00,280,6.99,436100.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,358559.34,39840.00,240,7.20,398399.34,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,314190.00,34910.00,240,7.50,349100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,273200.00,68300.00,240,10.90,341500.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,253370.00,47430.00,240,8.16,316200.00,20230811
20211231,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,392490.00,43610.00,240,8.20,436100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,248120.00,29280.00,240,7.80,292800.00,20230811
20211231,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,260087.22,111465.95,120,8.30,371553.17,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,BANBIF,BANCO,114340.00,34560.00,144,7.50,172800.00,20230811
20211231,NCMV,ICA,CHINCHA,CHINCHA ALTA,110201,BANBIF,BANCO,71500.00,20000.00,240,10.55,112000.00,20230811
20211231,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,226442.08,60460.52,180,7.15,302302.60,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,BANBIF,BANCO,150233.05,30000.00,180,7.50,204133.05,20230811
20211231,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANBIF,BANCO,269270.00,31630.00,300,8.20,316300.00,20230811
20211231,NCMV,ICA,ICA,ICA,110101,CMAC ICA,CMAC,112000.00,15100.00,120,10.70,151000.00,20230811
20211231,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,34500.00,11000.00,240,13.50,84000.00,20230811
20211231,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,35480.00,8220.00,120,13.50,82200.00,20230811
20211231,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,32750.00,3750.00,120,13.50,75000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,SCOTIABANK,BANCO,336960.00,37440.00,240,7.10,374400.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,PAUCARPATA,040112,CMAC CUSCO,CMAC,40150.00,5250.00,120,11.88,70000.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,JACOBO HUNTER,040107,CMAC CUSCO,CMAC,116200.00,15000.00,180,11.48,150000.00,20230811
20211231,NCMV,PUNO,MELGAR,MACARI,210805,CMAC CUSCO,CMAC,44400.00,6000.00,60,11.88,75000.00,20230811
20211231,NCMV,LIMA,HUAROCHIRI,SAN ANTONIO,150716,CMAC CUSCO,CMAC,150000.00,36200.00,120,10.95,205000.00,20230811
20211231,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,143200.00,18000.00,120,9.50,180000.00,20230811
20211231,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,144400.00,18700.00,240,8.40,187000.00,20230811
20211231,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,BANCO PICHINCHA,BANCO,92040.00,28000.00,124,10.00,138840.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,BANCO PICHINCHA,BANCO,167899.00,21356.00,240,8.30,213155.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,BANCO PICHINCHA,BANCO,164403.40,20922.60,240,8.90,209226.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,162452.65,20705.85,240,9.70,207058.50,20230811
20211231,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,97200.00,16000.00,120,7.20,137100.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,122440.00,16260.00,240,8.20,162600.00,20230811
20211231,NCMV,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,CREDITO,BANCO,59300.00,20000.00,240,10.50,99800.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,61760.00,21840.00,240,9.00,109200.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,101113.00,21162.00,120,8.20,141075.00,20230811
20211231,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,85100.00,12300.00,120,8.20,123000.00,20230811
20211231,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,105700.00,14400.00,120,7.50,144000.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,128200.00,16900.00,240,8.20,169000.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,101113.00,21162.00,180,9.00,141075.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,123065.00,25935.00,240,7.50,172900.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,147060.00,42740.00,240,7.60,213700.00,20230811
20211231,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,89860.00,12830.00,240,7.50,128290.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,91955.00,20445.00,120,8.48,136300.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,135540.00,46550.00,180,8.00,205990.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,164823.48,21710.00,240,8.00,210433.48,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,257600.00,42200.00,120,6.75,315200.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,60000.00,23600.00,120,7.70,109200.00,20230811
20211231,NCMV,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,CREDITO,BANCO,83340.00,25960.00,120,10.20,129800.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,160870.00,20530.00,180,8.01,205300.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,73390.00,11000.00,180,7.50,109990.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,111820.00,15080.00,300,7.35,150800.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,168790.00,21410.00,240,7.35,214100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,71390.00,13000.00,300,7.35,109990.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,107000.00,23100.00,240,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,100100.00,30000.00,120,7.30,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,60890.00,18000.00,240,7.35,104490.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,108100.00,22000.00,300,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,116300.00,11500.00,180,7.40,151700.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,114700.00,15400.00,180,7.30,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,110100.00,20000.00,300,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,104800.00,14300.00,300,7.50,143000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,82100.00,40000.00,300,7.50,146000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,110110.00,14890.00,180,7.35,148900.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,68253.00,16137.00,180,7.50,109990.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,166120.00,63080.00,144,7.35,244600.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,190160.00,22840.00,240,7.35,228400.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,277525.00,48975.00,300,7.35,326500.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,301840.00,75460.00,240,7.35,377300.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,275390.00,32310.00,300,7.35,323100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,221030.00,26270.00,300,7.35,262700.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,200300.00,70000.00,240,7.35,285700.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,196100.00,23500.00,240,7.50,235000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,294570.00,32730.00,240,7.35,327300.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,228950.00,27750.00,240,7.35,272100.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,141220.00,26880.00,290,7.50,192000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,85100.00,45000.00,300,7.50,154000.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,94300.00,50000.00,300,7.35,168200.00,20230811
20211231,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,129800.00,12500.00,240,7.40,166200.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,266400.00,66600.00,120,7.60,333000.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,72680.00,10920.00,120,7.90,109200.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,229688.00,61272.00,240,7.70,306360.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,117665.00,27535.00,240,8.20,169100.00,20230811
20211231,NCMV,LIMA,LIMA,SAN ISIDRO,150131,CREDITO,BANCO,370158.00,65322.00,228,6.99,435480.00,20230811
20211231,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,123150.00,25950.00,156,9.25,173000.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,101113.00,21162.00,156,8.20,141075.00,20230811
20211231,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,128995.00,45595.00,240,7.05,198490.00,20230811
20211231,NCMV,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,CREDITO,BANCO,71200.00,59675.00,180,9.50,149675.00,20230811
20211231,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,64597.00,19003.00,240,8.20,109200.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,209201.00,54000.00,240,7.70,278601.00,20230811
20211231,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,348880.00,87220.00,240,8.50,436100.00,20230811
20211231,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,239855.00,45045.00,216,7.35,300300.00,20230811
20211231,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,178400.00,34200.00,240,8.00,228000.00,20230811
20211231,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,203000.00,71600.00,180,7.90,290000.00,20230811
